elo,elo_diff,move_count,acpl,cpl_std,opening_acpl,middlegame_acpl,endgame_acpl,best_move_rate,top3_rate,blunder_rate,mistake_rate,avg_entropy,avg_complexity,label
1388.0,-74.0,54,29.6,50.2043,40.2,31.3,19.7,0.59,0.74,0.02,0.2,0.9592,14.282,1
1798.0,22.0,59,54.7,138.0261,29.2,46.8,80.5,0.36,0.71,0.03,0.2,0.959,12.8659,0
1776.0,-22.0,59,28.8,60.0819,23.8,31.2,27.6,0.51,0.81,0.03,0.14,0.9613,13.6573,1
1672.0,-26.0,67,12.5,41.2609,31.8,16.5,1.0,0.52,0.75,0.01,0.04,0.9619,12.7096,1
1698.0,26.0,66,10.5,26.0398,24.3,14.6,1.3,0.52,0.76,0.0,0.06,0.9196,13.0607,1
1939.0,19.0,27,14.6,30.7938,31.1,4.8,0.0,0.74,0.85,0.0,0.11,0.9624,15.0712,1
1920.0,-19.0,26,68.7,192.6914,40.2,83.8,0.0,0.38,0.58,0.04,0.27,0.9558,14.4491,0
1876.0,28.0,25,93.4,210.3678,65.9,111.8,0.0,0.48,0.72,0.2,0.08,0.902,10.3292,0
1848.0,-28.0,25,13.0,28.7793,18.7,9.8,0.0,0.8,0.92,0.0,0.08,0.9599,15.9591,1
1572.0,-26.0,88,81.6,194.9309,24.6,122.2,68.1,0.52,0.74,0.11,0.16,0.973,13.5895,1
1598.0,26.0,87,107.0,223.7593,32.1,154.6,91.3,0.44,0.63,0.13,0.22,0.9144,10.6976,0
1491.0,24.0,67,61.2,142.3425,37.9,53.3,78.5,0.34,0.61,0.04,0.27,0.968,13.6693,0
1467.0,-24.0,67,33.9,55.3054,38.7,32.5,33.9,0.43,0.75,0.01,0.19,0.9713,14.4354,1
1939.0,-26.0,35,56.1,167.6679,10.6,74.2,0.0,0.49,0.71,0.03,0.17,0.8868,13.5805,0
1965.0,26.0,35,12.8,26.6996,6.7,14.9,0.0,0.69,0.89,0.0,0.09,0.9657,15.2514,1
1539.0,20.0,44,37.9,102.8653,33.4,44.5,0.0,0.43,0.7,0.05,0.16,0.9443,14.8192,1
1519.0,-20.0,44,34.9,82.0772,52.9,35.4,0.0,0.48,0.82,0.05,0.14,0.8332,11.1513,1
1752.0,-39.0,21,58.1,216.4862,17.7,94.8,0.0,0.62,0.9,0.05,0.05,0.9575,15.4879,1
1791.0,39.0,21,13.5,27.6344,12.7,14.1,0.0,0.57,0.81,0.0,0.1,0.9564,14.3236,1
1755.0,13.0,26,12.7,16.2991,16.5,10.3,0.0,0.58,0.69,0.0,0.04,0.9614,14.4734,0
1742.0,-13.0,25,71.0,214.5219,12.6,103.8,0.0,0.32,0.52,0.08,0.04,0.9508,15.1137,1
1404.0,14.0,34,24.2,32.9687,41.9,16.8,0.0,0.5,0.76,0.0,0.12,0.9324,14.1923,1
1390.0,-14.0,33,65.6,178.9532,31.4,78.4,0.0,0.36,0.67,0.06,0.18,0.937,15.1316,1
1888.0,20.0,23,14.9,17.3764,22.8,8.8,0.0,0.48,0.74,0.0,0.04,0.9648,16.0135,1
1868.0,-20.0,22,84.5,215.8164,20.0,129.2,0.0,0.36,0.64,0.09,0.18,0.9171,14.3015,0
1880.0,22.0,76,105.8,253.3417,19.5,59.9,168.0,0.53,0.83,0.11,0.2,0.8962,10.6071,0
1858.0,-22.0,76,96.3,238.1168,17.9,60.7,144.2,0.36,0.68,0.11,0.13,0.9477,12.8269,0
1856.0,-33.0,32,21.7,32.0077,47.3,10.0,0.0,0.5,0.72,0.0,0.19,0.958,14.6476,1
1889.0,33.0,31,68.9,177.6328,30.0,84.8,0.0,0.16,0.35,0.06,0.19,0.9672,15.8431,0
1329.0,-39.0,18,96.1,232.1222,45.8,159.0,0.0,0.39,0.56,0.11,0.22,0.9066,13.5096,0
1368.0,39.0,18,19.6,48.2995,34.2,5.0,0.0,0.67,0.94,0.0,0.11,0.9594,14.5657,1
1697.0,74.0,60,19.1,63.6173,25.9,29.5,0.0,0.42,0.65,0.02,0.08,0.9569,12.746,1
1623.0,-74.0,59,17.8,33.2706,28.6,26.4,0.1,0.29,0.53,0.0,0.14,0.9566,12.6477,1
1729.0,-9.0,48,45.6,90.6888,30.9,57.9,17.8,0.38,0.69,0.04,0.21,0.8933,10.4782,0
1738.0,9.0,48,29.4,99.7059,6.2,44.5,1.9,0.58,0.79,0.02,0.1,0.9148,12.92,0
1603.0,-31.0,74,54.6,139.1576,52.6,32.7,74.6,0.43,0.65,0.05,0.16,0.9669,14.162,0
1634.0,31.0,73,62.2,153.3687,28.3,52.6,79.8,0.41,0.73,0.05,0.21,0.9293,10.8273,0
1961.0,2.0,69,89.4,220.7176,40.3,63.0,133.7,0.43,0.74,0.07,0.22,0.9095,11.4016,0
1959.0,-2.0,69,75.3,217.9359,39.3,54.5,107.0,0.51,0.77,0.07,0.13,0.9589,13.2582,1
1765.0,-76.0,54,44.6,78.1142,25.6,53.5,39.2,0.44,0.7,0.07,0.19,0.95,15.1815,1
1841.0,76.0,53,88.3,172.5285,48.4,72.4,148.0,0.42,0.74,0.13,0.21,0.8442,11.0963,0
1930.0,126.0,43,93.1,219.6184,35.1,88.2,335.3,0.47,0.77,0.07,0.3,0.9289,11.1059,0
1804.0,-126.0,43,56.3,165.3558,35.8,69.9,0.0,0.53,0.86,0.07,0.12,0.9679,15.1983,1
1817.0,69.0,28,75.0,188.3852,31.9,98.9,0.0,0.46,0.71,0.04,0.29,0.9513,14.7805,0
1748.0,-69.0,28,20.0,32.1611,24.9,17.6,0.0,0.61,0.82,0.0,0.11,0.96,15.1427,1
1712.0,-39.0,50,85.5,201.6367,71.5,80.3,115.1,0.32,0.68,0.08,0.24,0.9533,11.3464,1
1751.0,39.0,50,36.7,141.9081,21.9,51.3,9.0,0.36,0.7,0.02,0.1,0.964,15.2961,1
1276.0,11.0,58,19.4,56.8957,80.0,6.7,6.9,0.64,0.86,0.02,0.05,0.9172,13.1243,1
1265.0,-11.0,57,39.1,69.768,34.1,38.4,42.8,0.44,0.68,0.04,0.19,0.9068,10.9533,0
1715.0,-32.0,32,72.6,183.4444,28.7,92.5,0.0,0.34,0.69,0.09,0.19,0.9629,13.4523,0
1747.0,32.0,32,25.2,41.6073,51.8,14.7,0.0,0.69,0.78,0.0,0.22,0.9622,14.4624,1
1693.0,-29.0,37,65.5,188.4614,28.6,79.2,0.0,0.49,0.7,0.05,0.16,0.8867,14.105,1
1722.0,29.0,37,24.9,36.3645,32.2,22.5,0.0,0.51,0.78,0.0,0.19,0.9661,15.1936,1
1982.0,-45.0,39,66.8,171.932,12.7,85.5,0.0,0.41,0.56,0.05,0.23,0.9553,14.1757,0
2027.0,45.0,39,19.6,50.0208,17.9,20.1,0.0,0.64,0.85,0.03,0.05,0.9568,14.462,1
1964.0,16.0,56,43.2,139.1866,186.8,11.1,13.6,0.48,0.77,0.05,0.05,0.9555,14.3257,1
1948.0,-16.0,55,53.4,156.3213,104.7,59.9,12.3,0.53,0.78,0.04,0.16,0.9286,11.1365,0
1992.0,-101.0,54,61.7,188.7061,7.2,27.5,174.1,0.35,0.63,0.04,0.17,0.9632,12.5007,0
2093.0,101.0,54,30.0,135.8074,9.4,10.5,81.1,0.57,0.85,0.02,0.06,0.9644,14.3843,1
1845.0,-7.0,29,31.8,34.145,33.9,30.7,0.0,0.48,0.72,0.0,0.34,0.9621,15.6271,1
1852.0,7.0,28,90.3,212.823,104.6,83.5,0.0,0.25,0.43,0.07,0.25,0.8911,13.7714,0
1459.0,-74.0,32,67.8,176.8528,28.0,86.0,0.0,0.34,0.66,0.06,0.28,0.9636,14.9698,1
1533.0,74.0,31,107.0,245.3074,14.0,145.0,0.0,0.39,0.52,0.1,0.23,0.9615,15.1827,0
1437.0,-384.0,40,21.7,34.9754,23.5,21.1,0.0,0.5,0.8,0.0,0.15,0.9662,14.4742,1
1821.0,384.0,39,63.3,178.2848,25.7,74.6,0.0,0.33,0.69,0.05,0.13,0.9394,14.5263,1
1875.0,-85.0,32,73.7,181.3132,23.1,96.7,0.0,0.38,0.62,0.09,0.22,0.933,15.1147,0
1960.0,85.0,32,14.8,31.9112,14.6,14.8,0.0,0.59,0.94,0.0,0.03,0.9642,15.4666,1
1078.0,-633.0,50,42.9,76.8993,46.1,48.8,22.0,0.36,0.64,0.02,0.3,0.9083,11.7087,0
1711.0,633.0,50,25.3,45.8545,81.6,16.2,4.2,0.64,0.82,0.02,0.14,0.9651,14.5615,1
1926.0,24.0,46,102.8,236.6865,36.9,55.4,449.2,0.39,0.8,0.13,0.15,0.9637,13.4738,0
1902.0,-24.0,45,126.2,264.7113,43.3,74.6,508.3,0.24,0.44,0.16,0.16,0.9553,13.3235,0
1422.0,-30.0,33,16.0,29.3593,40.6,5.3,0.0,0.61,0.85,0.0,0.09,0.9639,15.249,1
1452.0,30.0,32,71.9,183.0743,39.9,84.4,0.0,0.38,0.56,0.06,0.25,0.9313,11.1497,0
1827.0,-25.0,42,145.5,303.8952,25.1,161.9,500.0,0.43,0.71,0.17,0.17,0.7574,11.4157,0
1852.0,25.0,42,116.0,261.7912,30.0,120.0,333.3,0.45,0.67,0.14,0.24,0.94,14.7222,0
2039.0,69.0,59,57.3,104.0732,30.9,55.6,73.9,0.39,0.61,0.07,0.25,0.8928,10.409,0
1970.0,-69.0,59,28.1,54.5901,23.1,33.7,21.9,0.54,0.76,0.03,0.1,0.9491,13.446,1
1784.0,15.0,31,53.6,76.7931,69.2,46.2,0.0,0.45,0.77,0.06,0.26,0.9675,13.9906,0
1769.0,-15.0,30,82.1,185.157,71.4,86.6,0.0,0.37,0.67,0.07,0.27,0.9611,14.9026,1
1689.0,-10.0,66,42.9,72.9667,19.5,32.3,64.0,0.42,0.79,0.08,0.15,0.9609,12.4025,0
1699.0,10.0,66,41.0,51.0517,16.7,43.8,46.1,0.41,0.67,0.02,0.3,0.9758,13.2193,0
1771.0,16.0,30,35.0,46.2255,55.3,24.8,0.0,0.53,0.73,0.0,0.27,0.9311,13.0087,1
1755.0,-16.0,29,90.0,198.5644,28.3,117.7,0.0,0.31,0.66,0.1,0.24,0.9572,15.2761,0
1717.0,-87.0,34,43.0,171.3413,35.6,46.0,0.0,0.53,0.82,0.03,0.12,0.9639,14.2282,1
1804.0,87.0,33,102.8,240.426,40.4,126.2,0.0,0.33,0.61,0.09,0.27,0.9535,13.5261,0
1897.0,24.0,39,33.6,57.058,13.6,40.5,0.0,0.33,0.56,0.03,0.08,0.8893,13.0046,1
1873.0,-24.0,39,9.0,12.0918,8.9,9.0,0.0,0.59,0.79,0.0,0.0,0.9672,15.425,1
1349.0,127.0,45,70.7,174.172,75.7,45.7,210.6,0.44,0.73,0.07,0.16,0.9105,12.6752,0
1222.0,-127.0,45,35.2,78.1403,94.3,22.4,10.7,0.51,0.73,0.09,0.11,0.9356,11.9536,1
1730.0,-3.0,42,39.0,60.0644,22.6,43.9,47.0,0.4,0.67,0.02,0.26,0.9416,13.5234,0
1733.0,3.0,42,34.3,154.0408,36.0,37.3,0.0,0.67,0.86,0.02,0.07,0.9622,15.144,1
1469.0,30.0,63,29.3,66.497,44.7,15.9,40.2,0.43,0.71,0.02,0.19,0.9413,13.9612,1
1439.0,-30.0,62,61.7,136.5897,58.3,39.0,92.6,0.39,0.69,0.06,0.29,0.8542,10.2523,0
1657.0,-28.0,54,18.4,28.7026,48.5,13.2,8.2,0.54,0.8,0.0,0.15,0.9683,14.9287,1
1685.0,28.0,53,87.8,232.174,57.8,17.3,258.3,0.36,0.81,0.08,0.17,0.9507,11.3532,1
1900.0,-476.0,74,97.9,250.265,60.4,37.8,162.0,0.5,0.82,0.08,0.16,0.9175,9.3374,0
2376.0,476.0,74,170.6,351.8268,22.3,41.1,319.7,0.39,0.68,0.16,0.14,0.9778,13.6473,0
1614.0,-31.0,46,60.8,151.8144,83.0,65.4,0.5,0.48,0.72,0.04,0.24,0.8904,9.4163,0
1645.0,31.0,46,25.5,40.2507,33.2,29.1,0.3,0.48,0.76,0.0,0.17,0.9664,14.8077,0
1949.0,-24.0,22,92.0,214.5403,49.9,127.1,0.0,0.32,0.55,0.09,0.23,0.9098,14.0798,1
1973.0,24.0,22,22.9,31.0596,41.6,9.9,0.0,0.45,0.64,0.0,0.14,0.9622,15.0549,1
1888.0,60.0,59,74.0,158.0672,36.8,58.1,118.7,0.42,0.78,0.08,0.2,0.9316,10.4084,0
1828.0,-60.0,59,35.1,78.61,28.7,39.3,31.5,0.53,0.76,0.05,0.14,0.953,14.6722,0
1658.0,1.0,35,23.6,32.3012,27.6,22.0,0.0,0.4,0.66,0.0,0.11,0.9577,15.4017,1
1657.0,-1.0,34,74.8,198.4604,107.9,62.9,0.0,0.44,0.71,0.06,0.18,0.8488,10.1388,1
1581.0,47.0,51,61.7,150.879,20.6,77.0,57.5,0.24,0.63,0.08,0.14,0.9045,12.5581,0
1534.0,-47.0,51,41.9,142.4276,12.4,65.5,5.2,0.51,0.8,0.04,0.08,0.9628,13.9931,1
1819.0,-63.0,40,32.3,39.9987,38.4,30.2,0.0,0.47,0.72,0.0,0.3,0.9653,16.1521,0
1882.0,63.0,39,73.0,162.9545,67.1,74.7,0.0,0.33,0.67,0.03,0.38,0.9043,11.851,0
1408.0,-8.0,37,105.4,200.8835,27.6,134.2,0.0,0.43,0.59,0.14,0.27,0.9406,15.3985,1
1416.0,8.0,37,55.9,101.1859,61.2,54.2,0.0,0.38,0.62,0.05,0.22,0.9326,13.9464,0
1847.0,18.0,12,149.2,163.696,179.1,0.0,0.0,0.25,0.5,0.33,0.33,0.9507,15.2954,1
1829.0,-18.0,11,277.3,308.0565,205.2,601.5,0.0,0.18,0.36,0.55,0.18,0.9553,14.8086,0
1818.0,16.0,39,58.5,162.3625,15.2,73.5,0.0,0.28,0.54,0.05,0.18,0.9167,14.0733,0
1802.0,-16.0,39,10.1,13.2248,3.0,12.2,0.0,0.51,0.77,0.0,0.05,0.9666,15.8555,1
1738.0,-83.0,53,23.9,60.3164,46.6,13.9,29.4,0.51,0.81,0.04,0.06,0.9286,11.5284,1
1821.0,83.0,53,18.6,46.4345,8.6,19.6,22.9,0.38,0.64,0.02,0.08,0.9618,13.0671,0
1848.0,-33.0,25,85.7,201.263,5.1,139.4,0.0,0.4,0.6,0.08,0.24,0.9669,15.3855,1
1881.0,33.0,25,12.7,20.8261,12.4,12.8,0.0,0.48,0.92,0.0,0.04,0.9552,15.1079,1
2017.0,169.0,35,32.0,63.0854,36.8,30.1,0.0,0.49,0.74,0.03,0.14,0.9669,14.6251,1
1848.0,-169.0,34,74.5,181.5833,17.0,95.2,0.0,0.29,0.56,0.09,0.21,0.9592,15.1804,0
1901.0,22.0,36,127.0,283.8088,34.3,162.7,0.0,0.31,0.75,0.14,0.17,0.9325,13.8773,0
1879.0,-22.0,35,165.3,328.6549,18.7,216.0,0.0,0.31,0.54,0.17,0.14,0.9365,14.0895,0
1603.0,-22.0,42,61.1,160.7771,15.6,47.0,500.0,0.4,0.67,0.05,0.21,0.9114,12.5067,0
1625.0,22.0,42,12.7,19.4927,15.0,12.8,5.0,0.48,0.79,0.0,0.07,0.9514,13.2025,1
1794.0,5.0,31,56.3,180.23,16.5,75.2,0.0,0.55,0.94,0.06,0.1,0.9631,15.95,1
1789.0,-5.0,30,78.3,185.6013,19.1,103.6,0.0,0.27,0.57,0.07,0.23,0.9292,13.0768,0
1905.0,-44.0,59,77.9,174.2318,32.7,46.8,151.0,0.42,0.71,0.1,0.22,0.9251,11.4076,0
1949.0,44.0,59,40.6,100.1017,16.0,22.2,79.3,0.42,0.78,0.02,0.22,0.9506,13.842,1
1656.0,3.0,31,61.5,179.4473,35.2,74.0,0.0,0.45,0.74,0.03,0.23,0.8989,14.9817,1
1653.0,-3.0,31,12.4,20.1917,21.7,8.5,0.0,0.65,0.97,0.0,0.1,0.9575,14.639,1
1757.0,-8.0,58,64.5,146.6274,32.6,64.8,81.8,0.5,0.78,0.07,0.22,0.8919,10.7364,0
1765.0,8.0,58,31.0,100.077,21.2,46.7,10.9,0.53,0.88,0.03,0.09,0.9385,13.8878,1
1810.0,9.0,45,33.0,32.8094,14.2,41.1,22.0,0.42,0.78,0.0,0.2,0.959,14.801,1
1801.0,-9.0,44,56.2,159.4233,75.8,22.5,223.4,0.16,0.55,0.05,0.14,0.9617,14.3326,1
1784.0,13.0,44,16.9,25.8001,19.3,18.4,0.0,0.61,0.84,0.0,0.09,0.9669,15.3472,1
1771.0,-13.0,43,64.2,164.5086,7.0,89.9,0.2,0.42,0.77,0.07,0.21,0.9295,12.4976,0
1596.0,202.0,41,63.3,159.8035,41.9,72.6,0.0,0.37,0.73,0.05,0.27,0.9194,12.7856,0
1394.0,-202.0,41,23.7,39.1971,47.8,18.1,0.0,0.61,0.83,0.0,0.15,0.9652,14.9343,1
1818.0,-5.0,36,73.6,168.3916,20.0,94.2,0.0,0.25,0.58,0.06,0.22,0.9674,15.135,0
1823.0,5.0,36,28.0,50.9966,23.0,29.7,0.0,0.53,0.81,0.03,0.17,0.9652,15.2932,1
1389.0,-13.0,11,261.5,374.5281,187.7,1000.0,0.0,0.27,0.64,0.36,0.36,0.8632,9.0812,0
1402.0,13.0,11,10.1,10.8945,12.3,0.0,0.0,0.55,0.91,0.0,0.0,0.9581,16.3248,1
1928.0,-364.0,48,16.8,21.7467,11.4,18.3,17.8,0.52,0.77,0.0,0.06,0.9544,14.4509,1
2292.0,364.0,47,35.2,69.8298,6.2,28.4,93.1,0.32,0.68,0.04,0.11,0.9193,12.5821,0
1669.0,193.0,24,73.0,200.9024,30.6,103.2,0.0,0.25,0.58,0.04,0.17,0.9602,15.6897,1
1476.0,-193.0,24,14.6,15.9096,23.1,9.5,0.0,0.67,0.79,0.0,0.08,0.9548,14.4727,1
1229.0,-84.0,40,97.5,232.5602,18.8,123.7,0.0,0.33,0.7,0.12,0.15,0.9471,12.5366,0
1313.0,84.0,40,48.0,162.7756,27.2,55.8,0.0,0.68,0.85,0.05,0.15,0.9404,14.5091,1
1424.0,21.0,58,61.3,99.2289,24.6,75.1,58.9,0.38,0.71,0.12,0.21,0.964,12.872,0
1403.0,-21.0,57,85.2,156.0765,8.2,74.3,142.0,0.33,0.6,0.11,0.3,0.9632,13.0194,0
1534.0,-5.0,70,52.6,87.9987,39.1,59.1,50.7,0.46,0.71,0.07,0.21,0.9108,11.5643,0
1539.0,5.0,70,46.7,83.8569,60.2,51.0,38.6,0.54,0.77,0.06,0.23,0.9403,12.8111,1
2076.0,114.0,55,52.0,149.6561,52.9,26.4,102.6,0.4,0.67,0.07,0.09,0.9538,12.5529,0
1962.0,-114.0,55,17.2,58.5471,60.0,12.4,2.2,0.51,0.8,0.02,0.02,0.9593,13.8006,1
1909.0,-38.0,17,25.7,28.1153,25.5,26.0,0.0,0.41,0.65,0.0,0.29,0.9531,14.8673,0
1947.0,38.0,16,95.2,248.9221,17.4,195.3,0.0,0.25,0.56,0.12,0.19,0.8891,13.9551,0
1719.0,43.0,38,13.9,25.8237,17.2,12.8,0.0,0.68,0.87,0.0,0.08,0.966,15.5636,1
1676.0,-43.0,37,53.5,168.9138,31.8,60.5,0.0,0.46,0.76,0.08,0.05,0.8852,13.9994,0
1845.0,33.0,31,37.9,66.5744,69.0,23.1,0.0,0.39,0.84,0.03,0.16,0.9664,15.1971,0
1812.0,-33.0,30,89.1,189.2637,88.0,89.5,0.0,0.3,0.57,0.07,0.37,0.9282,13.7896,0
1843.0,-5.0,67,91.5,239.2279,21.7,43.8,170.2,0.34,0.78,0.09,0.15,0.95,9.6376,1
1848.0,5.0,67,85.5,240.8706,28.2,28.6,165.0,0.43,0.69,0.09,0.07,0.9398,12.5396,0
2278.0,631.0,29,75.8,187.8347,47.9,90.5,0.0,0.31,0.62,0.07,0.21,0.8598,13.2888,0
1647.0,-631.0,29,13.8,20.0999,26.4,8.2,0.0,0.69,0.83,0.0,0.1,0.9686,15.9033,1
1649.0,26.0,22,18.3,27.1297,28.0,10.2,0.0,0.64,0.86,0.0,0.14,0.9573,15.3655,1
1623.0,-26.0,21,90.0,214.105,55.3,116.1,0.0,0.33,0.48,0.05,0.38,0.9002,13.7942,0
1832.0,24.0,33,83.1,174.379,38.0,102.7,0.0,0.15,0.45,0.09,0.39,0.9622,15.3625,0
1808.0,-24.0,33,30.9,58.032,76.8,13.7,0.0,0.64,0.79,0.03,0.12,0.9603,15.2308,1
1436.0,-33.0,57,18.7,57.5017,11.6,29.3,4.3,0.56,0.84,0.02,0.0,0.9644,14.9281,1
1469.0,33.0,56,36.4,72.079,13.3,36.4,48.8,0.39,0.68,0.04,0.14,0.9565,11.5968,1
1970.0,-353.0,34,23.0,41.8109,35.4,17.8,0.0,0.5,0.71,0.0,0.15,0.9704,16.2329,1
2323.0,353.0,33,69.2,175.8151,21.4,87.2,0.0,0.36,0.7,0.06,0.24,0.8769,13.241,1
2211.0,246.0,54,125.3,274.7558,9.8,73.4,319.0,0.56,0.74,0.15,0.13,0.9418,13.0981,1
1965.0,-246.0,54,87.6,232.8975,14.7,45.7,215.0,0.43,0.76,0.11,0.09,0.9504,15.0517,0
1669.0,62.0,48,92.8,162.1477,59.5,71.4,214.6,0.48,0.67,0.15,0.27,0.8059,11.4377,0
1607.0,-62.0,47,85.1,145.1527,57.3,52.1,239.9,0.32,0.64,0.13,0.19,0.9604,14.4592,0
1717.0,59.0,64,56.8,122.0442,51.6,45.7,72.9,0.5,0.66,0.05,0.28,0.9625,13.5459,0
1658.0,-59.0,63,59.0,107.711,63.0,57.3,59.7,0.41,0.68,0.08,0.19,0.9665,12.9385,1
1496.0,-27.0,43,19.1,28.3544,29.0,17.5,1.3,0.47,0.67,0.0,0.12,0.9674,14.0259,1
1523.0,27.0,42,75.2,215.5085,52.7,89.4,1.7,0.36,0.62,0.07,0.12,0.8382,10.7712,0
1671.0,47.0,42,111.2,233.3215,50.0,139.0,1.0,0.26,0.67,0.14,0.17,0.9587,12.5582,1
1624.0,-47.0,42,55.8,167.0271,68.1,57.6,0.3,0.36,0.74,0.05,0.17,0.9686,15.4575,0
1806.0,43.0,39,15.4,25.1894,30.2,10.3,0.0,0.64,0.77,0.0,0.15,0.9673,15.5946,1
1763.0,-43.0,38,62.9,169.04,30.7,72.9,0.0,0.37,0.61,0.08,0.13,0.9348,12.9979,0
1787.0,2.0,69,37.6,67.5001,24.5,40.6,39.1,0.35,0.61,0.04,0.1,0.9631,12.2042,0
1785.0,-2.0,69,20.1,52.6956,14.7,19.2,22.5,0.51,0.77,0.01,0.09,0.9425,12.5289,1
1542.0,46.0,29,73.9,184.8407,9.4,107.8,0.0,0.21,0.52,0.03,0.24,0.9669,15.5437,0
1496.0,-46.0,29,8.7,15.8563,20.2,3.5,0.0,0.66,0.76,0.0,0.07,0.9604,15.1286,1
1985.0,-164.0,51,51.9,127.496,109.3,47.8,10.9,0.61,0.8,0.06,0.16,0.9625,13.5331,1
2149.0,164.0,50,82.2,178.2281,71.6,48.1,184.0,0.38,0.7,0.08,0.22,0.94,12.9339,0
1927.0,-77.0,64,22.8,39.6895,29.9,21.1,22.0,0.48,0.67,0.02,0.14,0.9573,14.6935,0
2004.0,77.0,63,47.1,133.3371,63.2,30.3,62.1,0.3,0.78,0.03,0.17,0.9519,9.8957,0
2287.0,538.0,42,105.5,239.6652,29.6,137.9,0.0,0.45,0.69,0.1,0.24,0.849,9.5995,0
1749.0,-538.0,42,76.3,219.4915,35.6,96.1,0.0,0.45,0.64,0.07,0.14,0.9551,15.4462,0
1820.0,-57.0,22,22.0,33.1497,40.6,6.6,0.0,0.59,0.82,0.0,0.18,0.9638,15.9843,1
1877.0,57.0,21,96.4,221.4481,28.2,147.5,0.0,0.33,0.48,0.1,0.33,0.9074,13.8489,0
1771.0,84.0,23,120.2,206.0533,44.6,178.3,0.0,0.22,0.35,0.13,0.35,0.9176,13.3591,0
1687.0,-84.0,23,27.7,36.0308,39.8,19.9,0.0,0.43,0.65,0.0,0.26,0.96,15.1854,0
1841.0,-96.0,27,26.3,71.7628,19.3,30.4,0.0,0.56,0.67,0.04,0.07,0.9554,14.6824,0
1937.0,96.0,26,99.4,226.8797,16.2,143.5,0.0,0.38,0.58,0.12,0.23,0.9196,13.7243,0
1756.0,34.0,45,81.5,176.848,134.2,68.9,51.6,0.42,0.71,0.11,0.22,0.964,13.3253,1
1722.0,-34.0,45,78.1,174.2771,195.6,48.0,52.0,0.51,0.69,0.09,0.2,0.9614,14.061,0
1572.0,-41.0,77,73.8,139.7632,27.2,62.4,95.6,0.44,0.61,0.13,0.14,0.9751,13.0082,1
1613.0,41.0,76,66.6,132.4065,37.9,54.0,83.8,0.25,0.58,0.09,0.18,0.9725,13.1137,0
1941.0,-40.0,45,39.1,73.8529,71.9,34.7,0.0,0.44,0.69,0.04,0.27,0.9455,14.4549,1
1981.0,40.0,44,78.1,202.2683,112.3,47.6,200.0,0.25,0.57,0.09,0.11,0.8972,12.0753,0
1840.0,30.0,83,22.0,35.0256,56.0,6.0,25.2,0.55,0.84,0.0,0.17,0.9685,13.9869,1
1810.0,-30.0,82,120.1,294.1296,27.7,12.2,214.8,0.44,0.76,0.12,0.12,0.942,12.8347,1
1822.0,-318.0,33,69.4,176.325,20.7,90.6,0.0,0.48,0.67,0.06,0.3,0.9352,14.9052,0
2140.0,318.0,33,24.9,50.2481,41.4,18.8,0.0,0.73,0.88,0.03,0.12,0.9388,13.1928,1
1874.0,-13.0,28,36.9,48.1502,42.5,33.8,0.0,0.36,0.79,0.0,0.25,0.96,14.8879,0
1887.0,13.0,27,109.3,218.5024,28.2,149.9,0.0,0.41,0.59,0.19,0.11,0.9315,15.2925,0
1908.0,12.0,43,23.0,38.102,17.5,27.2,0.0,0.49,0.7,0.02,0.12,0.9659,15.8779,1
1896.0,-12.0,42,59.6,155.7531,20.4,77.3,0.0,0.4,0.62,0.05,0.21,0.8475,12.7851,1
1669.0,193.0,50,31.7,64.3713,27.7,35.4,24.5,0.42,0.74,0.02,0.16,0.9012,13.3783,1
1476.0,-193.0,50,12.6,30.5615,21.2,14.5,0.1,0.68,0.88,0.0,0.1,0.9407,14.7746,1
1823.0,9.0,111,35.4,115.2265,35.7,22.9,40.6,0.57,0.84,0.04,0.1,0.9032,9.7848,1
1814.0,-9.0,111,20.1,59.2745,37.4,27.1,15.1,0.54,0.82,0.02,0.1,0.9582,13.7693,1
1778.0,-29.0,56,50.3,89.3661,21.3,46.7,75.2,0.61,0.77,0.07,0.23,0.8787,11.4922,1
1807.0,29.0,56,11.7,30.4627,27.0,11.8,3.2,0.59,0.84,0.0,0.07,0.9626,14.4603,1
1918.0,39.0,29,69.4,186.3333,16.2,97.5,0.0,0.38,0.83,0.07,0.21,0.9613,15.2287,0
1879.0,-39.0,29,15.9,22.4543,27.0,10.8,0.0,0.66,0.83,0.0,0.1,0.9583,13.3866,1
1856.0,119.0,40,42.9,87.2628,27.8,47.9,0.0,0.38,0.78,0.05,0.17,0.9605,14.471,1
1737.0,-119.0,39,73.0,137.8728,29.3,86.1,0.0,0.33,0.69,0.13,0.13,0.9546,10.3855,0
1654.0,33.0,27,32.9,56.9358,75.0,8.2,0.0,0.41,0.67,0.07,0.07,0.967,15.5281,1
1621.0,-33.0,26,108.8,208.3537,82.2,122.9,0.0,0.35,0.54,0.15,0.23,0.9389,13.7221,0
1942.0,121.0,25,60.2,197.4278,12.9,91.7,0.0,0.24,0.52,0.04,0.08,0.9576,14.9904,0
1821.0,-121.0,25,8.2,12.501,10.3,7.1,0.0,0.68,0.84,0.0,0.0,0.9633,14.7273,1
1884.0,-18.0,33,20.2,27.8786,29.6,16.1,0.0,0.67,0.85,0.0,0.15,0.9593,15.7906,1
1902.0,18.0,32,69.2,173.5948,34.4,82.7,0.0,0.31,0.53,0.03,0.38,0.892,13.874,0
